Employee_ID,First_Name,Last_Name,Department,Job_Level,Gender,Race,Hire_Date,Status,Exit_Date,Reason
1495,Stephen,Stafford,Compliance,Manager,Male,Asian,2019-08-07,Active,2023-10-05,Voluntary
23283,Robert,Graham,Compliance,Manager,Female,Black,2020-05-31,Active,2024-06-01,Voluntary
9393,Richard,Wong,Risk,Manager,Female,Other,2017-10-16,Active,2023-10-22,Involuntary
5529,Shannon,Jackson,Compliance,Manager,Female,Hispanic,2022-02-25,Active,2023-02-23,Voluntary
3510,Nancy,Hayes,Retail Banking,Analyst,Male,Black,2023-09-26,Active,2023-09-19,Involuntary
14290,Gerald,Long,Finance,Manager,Male,Other,2023-05-30,Terminated,2024-08-28,Voluntary
15065,Francisco,Morgan,Risk,Analyst,Male,Other,2025-07-03,Active,2023-02-22,Voluntary
9752,Terri,Cortez,Operations,Associate,Male,Black,2015-12-03,Active,2023-07-30,Involuntary
221,Julie,Grant,HR,Analyst,Female,White,2021-04-08,Active,2024-03-27,Voluntary
13243,Sara,Reed,Retail Banking,Analyst,Female,White,2020-05-29,Terminated,2025-04-10,Retirement
19489,Jody,French,Legal,VP,Female,Hispanic,2018-11-09,Active,2024-03-10,Involuntary
7969,Taylor,Sandoval,Retail Banking,Associate,Female,Other,2021-02-28,Active,2024-10-30,Retirement
22602,Jeffrey,Richardson,Compliance,Analyst,Female,Black,2018-04-28,Terminated,2022-11-15,Involuntary
11840,Allison,Austin,HR,Associate,Male,White,2019-09-02,Active,2024-01-17,Voluntary
22722,Kathy,Tran,IT,Analyst,Male,Black,2017-10-20,Active,2024-02-21,Voluntary
11304,Jennifer,Cain,IT,Director,Other,Hispanic,2023-04-27,Active,2023-01-05,Voluntary
9367,William,Torres,Finance,Associate,Female,Black,2020-01-23,Active,2024-01-18,Voluntary
23200,Brandon,Mason,Retail Banking,Associate,Male,Asian,2019-09-15,Active,2023-05-22,Involuntary
19305,Tamara,Howard,Compliance,Analyst,Male,Other,2022-03-08,Active,2023-01-29,Involuntary
5022,Craig,Williams,Risk,Analyst,Female,White,2018-02-07,Active,2024-10-09,Involuntary
16609,Karina,Nguyen,Operations,Associate,Male,Hispanic,2021-06-18,Active,2025-03-04,Voluntary
582,Laura,Nguyen,Finance,Director,Female,Black,2023-03-31,Active,2022-11-08,Involuntary
301,Jose,Miller,Finance,Director,Male,Black,2023-11-07,Active,2023-01-11,Involuntary
21429,Benjamin,Thompson,IT,Associate,Female,Asian,2021-10-31,Terminated,2023-06-30,Voluntary
14261,James,Gould,Risk,Manager,Male,White,2016-02-04,Active,2022-11-12,Voluntary
16442,Lisa,Murphy,Retail Banking,Manager,Male,White,2023-11-25,Active,2025-07-06,Voluntary
3761,Amanda,Huerta,Retail Banking,Analyst,Male,Black,2019-11-07,Active,2025-03-20,Voluntary
20717,Daryl,Sandoval,Compliance,Analyst,Male,Black,2018-08-17,Active,2023-04-08,Voluntary
7346,Shelia,Reed,Retail Banking,Associate,Female,Hispanic,2017-04-22,Active,2023-04-16,Retirement
10644,Jonathan,Wilson,HR,Analyst,Male,White,2021-05-02,Active,2023-10-01,Voluntary
21857,Eric,Swanson,Compliance,Manager,Female,Asian,2021-08-25,Active,2023-04-02,Voluntary
15338,Jeremy,Norman,Retail Banking,Analyst,Other,Hispanic,2016-01-13,Active,2023-08-14,Retirement
17647,Robert,Woodard,Legal,Analyst,Male,Hispanic,2016-05-25,Active,2023-05-18,Voluntary
21902,Jessica,Edwards,Compliance,Associate,Male,Black,2017-12-30,Terminated,2022-11-29,Voluntary
1042,Victoria,Gonzalez,IT,Associate,Female,Hispanic,2024-07-26,Active,2025-01-07,Voluntary
7572,Angela,Velazquez,IT,Director,Female,Other,2022-06-11,Terminated,2022-09-27,Voluntary
15249,Dawn,Medina,Finance,Associate,Male,Black,2021-01-10,Terminated,2025-07-28,Voluntary
135,Michelle,Heath,Risk,Analyst,Male,Black,2023-11-29,Active,2024-11-27,Voluntary
13225,Douglas,Phillips,Retail Banking,Associate,Female,White,2023-05-15,Active,2023-07-27,Involuntary
13197,Leon,Brown,Retail Banking,Analyst,Female,Hispanic,2025-06-01,Active,2024-11-04,Involuntary
813,Deborah,Fields,Finance,Analyst,Female,Hispanic,2022-01-13,Active,2024-05-03,Involuntary
17134,Michele,Ali,Operations,Manager,Male,Black,2025-02-17,Active,2023-12-07,Voluntary
23617,Donald,Lee,Operations,Analyst,Male,Other,2021-10-18,Active,2024-08-03,Involuntary
21210,Michael,Brown,Legal,VP,Female,Hispanic,2021-05-10,Active,2025-02-11,Involuntary
12119,Kristin,Ashley,Risk,Director,Female,Black,2022-06-25,Active,2024-12-04,Voluntary
14322,Mandy,Hernandez,Compliance,Associate,Female,Hispanic,2018-05-06,Terminated,2025-04-28,Involuntary
20369,Russell,Santos,Legal,Analyst,Male,Hispanic,2016-02-21,Active,2025-07-17,Voluntary
9042,Angela,Villarreal,Compliance,Associate,Female,Hispanic,2024-11-04,Active,2023-08-17,Voluntary
1060,Connie,Hill,Operations,Analyst,Male,White,2024-05-01,Active,2024-02-05,Involuntary
9721,Julie,Pham,Legal,Associate,Male,Asian,2021-10-29,Active,2024-11-27,Voluntary
21578,Kristin,Lewis,IT,Associate,Male,Other,2023-01-31,Active,2024-09-25,Retirement
18641,John,Jones,IT,VP,Female,White,2019-01-14,Active,2024-10-20,Voluntary
8780,Summer,Chandler,IT,Director,Male,Other,2016-11-23,Active,2023-05-19,Voluntary
16123,Brian,Mcdonald,Operations,Manager,Other,Black,2016-10-20,Active,2023-12-12,Involuntary
8577,Justin,Lucas,Retail Banking,Manager,Male,Other,2021-01-12,Active,2024-06-08,Voluntary
18861,Sarah,Ellis,IT,Analyst,Female,Hispanic,2017-02-18,Active,2023-09-18,Voluntary
18913,Michael,Hall,Finance,Associate,Female,Black,2019-03-16,Active,2023-09-21,Voluntary
6977,Walter,Swanson,Legal,Associate,Female,Black,2024-08-15,Active,2024-12-21,Voluntary
17511,Richard,Hartman,IT,Manager,Male,Asian,2016-01-11,Active,2022-09-30,Voluntary
10205,Teresa,Hawkins,Compliance,Associate,Male,Other,2019-06-22,Active,2024-09-02,Voluntary
3737,Sean,Allen,Retail Banking,Analyst,Male,Hispanic,2024-09-23,Active,2024-12-05,Voluntary
12386,Elizabeth,Scott,Legal,Manager,Male,Black,2015-10-16,Active,2023-02-16,Voluntary
21202,Adrienne,Porter,IT,Analyst,Female,Asian,2019-08-25,Active,2024-06-18,Voluntary
12230,Paul,Gonzalez,Retail Banking,Analyst,Female,Asian,2020-06-02,Active,2024-11-15,Voluntary
1490,William,Mckinney,Finance,Associate,Other,White,2016-12-08,Active,2023-05-14,Involuntary
22069,Duane,Ware,Compliance,Analyst,Female,Asian,2023-05-19,Active,2025-06-26,Voluntary
10252,Nicole,Maldonado,IT,Analyst,Female,Black,2018-03-05,Active,2023-04-06,Voluntary
12092,Daniel,Taylor,Retail Banking,Associate,Female,Hispanic,2025-06-27,Active,2024-07-05,Involuntary
10133,Ryan,Morrison,Operations,Associate,Other,Black,2024-08-27,Active,2023-04-19,Involuntary
22113,Dana,Park,Operations,Manager,Female,Asian,2016-11-26,Active,2024-06-02,Voluntary
22102,Christian,Grimes,Retail Banking,Associate,Male,Asian,2018-11-10,Active,2022-12-27,Voluntary
11109,Krystal,Robinson,Risk,Manager,Female,White,2016-11-10,Active,2024-12-15,Voluntary
22241,Raymond,Bradley,Operations,Analyst,Female,Black,2021-09-26,Active,2023-08-14,Involuntary
12223,Paul,Hutchinson,Finance,Analyst,Male,White,2023-03-19,Active,2023-12-19,Voluntary
1774,Joseph,Valdez,Operations,Manager,Male,Hispanic,2017-05-16,Active,2025-02-12,Voluntary
15322,Thomas,Hayden,Risk,Analyst,Female,Black,2022-12-24,Active,2025-02-12,Voluntary
8376,Olivia,Burch,Operations,Associate,Male,Asian,2022-04-09,Active,2024-05-21,Voluntary
10875,Robert,Ramirez,Operations,Manager,Female,Black,2019-06-27,Active,2025-06-28,Involuntary
3127,Hannah,Logan,IT,Associate,Male,Other,2023-02-19,Active,2023-03-17,Involuntary
2057,Matthew,Clark,IT,Associate,Male,Asian,2023-04-08,Active,2024-08-08,Involuntary
7803,Justin,Nolan,Operations,Associate,Female,Black,2018-07-28,Terminated,2023-04-23,Involuntary
22371,Andrea,Hansen,Legal,Analyst,Female,Hispanic,2018-07-03,Active,2024-07-22,Retirement
13904,Wendy,Bauer,HR,Analyst,Female,White,2022-05-15,Active,2025-05-28,Involuntary
23524,Michael,Baker,HR,Analyst,Male,Hispanic,2016-01-14,Active,2023-12-09,Retirement
19939,Shawn,Robertson,Retail Banking,Associate,Male,White,2015-10-13,Active,2024-10-24,Voluntary
23768,Doris,Jones,Compliance,Analyst,Female,Other,2018-11-20,Active,2023-02-09,Retirement
5082,Latoya,Mcconnell,Finance,Associate,Male,Asian,2019-04-10,Active,2025-02-08,Voluntary
6827,Edward,Griffin,HR,Manager,Female,Other,2018-03-30,Active,2024-06-25,Voluntary
14603,John,Mendoza,Operations,Director,Female,Hispanic,2020-08-27,Active,2025-02-12,Involuntary
541,Amanda,Mclaughlin,Risk,Analyst,Male,Other,2022-03-18,Active,2024-12-14,Involuntary
2254,Dorothy,Lee,IT,Manager,Male,White,2018-12-03,Active,2025-04-13,Involuntary
14539,Morgan,Lambert,Risk,Analyst,Male,Hispanic,2018-06-18,Active,2023-11-24,Voluntary
18787,Tammy,Garcia,HR,Analyst,Female,Black,2020-07-12,Active,2024-01-08,Involuntary
4779,Jeremy,Allen,Finance,Associate,Female,Hispanic,2018-10-31,Active,2023-01-24,Voluntary
10162,Matthew,Brown,Operations,Analyst,Male,Other,2019-05-29,Active,2025-03-29,Involuntary
7604,Christopher,Nelson,Retail Banking,Manager,Male,Other,2022-06-28,Active,2023-03-09,Involuntary
13521,David,Thomas,Finance,Associate,Male,White,2017-06-19,Active,2023-12-05,Involuntary
8703,Dawn,Mclaughlin,Finance,Associate,Female,White,2017-02-15,Active,2024-01-17,Voluntary
4578,Thomas,Gonzalez,HR,Manager,Female,Other,2024-08-26,Active,2024-07-12,Voluntary
13353,Cole,Nelson,Legal,Associate,Male,Hispanic,2025-07-07,Active,2023-03-05,Involuntary
16477,Desiree,Bryant,Operations,Associate,Female,Asian,2017-12-26,Active,2024-10-15,Involuntary
843,Todd,Brooks,Finance,Associate,Female,Asian,2025-01-28,Active,2022-10-08,Voluntary
16772,Patricia,Green,Compliance,Analyst,Female,Hispanic,2017-01-19,Active,2024-12-11,Involuntary
19193,Brian,Gardner,IT,Associate,Male,White,2024-07-23,Active,2024-03-05,Involuntary
23221,Dana,Haley,Compliance,Manager,Other,Hispanic,2021-11-14,Terminated,2022-10-15,Involuntary
14068,Stephanie,Middleton,Retail Banking,Analyst,Other,Black,2020-01-24,Active,2023-09-30,Voluntary
20797,Hayden,Hopkins,Legal,Associate,Male,Black,2022-08-19,Active,2025-08-16,Involuntary
10650,Lori,Clark,IT,Associate,Female,Asian,2019-02-12,Active,2022-12-03,Voluntary
20524,Sharon,Aguilar,Legal,Manager,Female,Asian,2022-01-18,Active,2024-01-15,Involuntary
18548,Ian,Vega,Compliance,Director,Female,Other,2016-07-06,Active,2024-10-17,Voluntary
12311,Michael,Baker,Risk,Associate,Female,Black,2022-11-29,Active,2024-11-02,Involuntary
19968,Amber,Jensen,Finance,Manager,Male,Other,2019-08-26,Active,2025-05-06,Voluntary
4513,Tina,Anderson,Retail Banking,Associate,Male,White,2022-01-14,Terminated,2024-01-26,Voluntary
650,Scott,Hull,Retail Banking,Director,Male,Hispanic,2018-05-21,Active,2025-07-05,Voluntary
4079,Michelle,Wong,IT,Manager,Male,Black,2024-04-07,Active,2025-06-14,Voluntary
20479,Matthew,Bender,HR,Manager,Male,Other,2019-11-27,Active,2024-07-23,Retirement
2609,Jeremiah,Bryant,IT,Associate,Male,Asian,2019-12-20,Active,2025-06-14,Voluntary
6490,Dawn,Luna,IT,Associate,Male,Hispanic,2019-06-14,Active,2024-09-07,Involuntary
20399,Bruce,Quinn,HR,Analyst,Male,Other,2020-01-31,Active,2024-06-15,Involuntary
10743,Tricia,Bailey,Risk,Associate,Male,White,2016-08-10,Active,2024-11-04,Voluntary
96,David,Jackson,Compliance,Analyst,Female,Hispanic,2019-12-26,Active,2022-11-09,Voluntary
2967,Nicholas,Davis,Finance,Associate,Female,Hispanic,2022-06-06,Active,2023-03-31,Retirement
18652,Matthew,Smith,Legal,Associate,Male,Other,2017-12-09,Active,2022-10-26,Voluntary
9177,Kelly,Rodriguez,IT,Analyst,Male,Black,2022-01-18,Active,2023-06-25,Voluntary
11063,Jennifer,Kim,IT,Analyst,Male,Hispanic,2019-07-19,Active,2022-09-23,Involuntary
11864,Stephen,Vega,Retail Banking,Analyst,Female,Other,2020-09-19,Terminated,2023-10-15,Voluntary
13112,David,Martinez,Risk,Associate,Male,Asian,2015-11-09,Active,2023-05-09,Involuntary
10263,Christopher,Jones,IT,Analyst,Female,Hispanic,2021-03-18,Active,2023-09-25,Voluntary
15997,Steven,Hall,Finance,Manager,Male,White,2023-08-10,Active,2024-01-07,Involuntary
21528,Robert,Chase,Finance,Manager,Female,Black,2016-03-24,Active,2023-04-03,Involuntary
1126,Mark,Santana,Legal,Analyst,Male,White,2019-01-02,Active,2025-04-17,Involuntary
1916,Jonathan,Chambers,IT,Manager,Female,Hispanic,2016-12-03,Active,2023-01-27,Voluntary
17758,Rebecca,Hernandez,Risk,Analyst,Female,Asian,2018-08-23,Active,2025-09-09,Voluntary
7994,Jennifer,Williams,Risk,Associate,Male,Hispanic,2017-07-20,Active,2023-07-23,Voluntary
2711,Thomas,Chen,IT,Associate,Male,White,2024-04-27,Terminated,2023-03-16,Voluntary
3276,April,Goodman,Compliance,Associate,Male,Other,2017-10-28,Active,2024-10-23,Retirement
20246,Anna,Knight,Compliance,Associate,Female,Black,2024-07-27,Active,2025-08-23,Involuntary
2299,Brittany,Rangel,HR,Associate,Female,Hispanic,2022-06-13,Active,2023-04-25,Voluntary
577,Jennifer,Bailey,Retail Banking,Analyst,Male,Asian,2021-02-15,Terminated,2025-02-27,Voluntary
4504,Jimmy,Jones,Finance,Associate,Male,Asian,2024-02-20,Active,2024-02-29,Voluntary
4459,Alexa,Clay,HR,Analyst,Male,Other,2016-02-14,Active,2024-02-25,Voluntary
16421,Bailey,Williams,Operations,Manager,Other,Hispanic,2023-02-16,Active,2023-07-08,Involuntary
11729,Ashley,Turner,Finance,Analyst,Female,Other,2016-11-15,Active,2024-12-15,Voluntary
10023,Aaron,Mitchell,Risk,Associate,Female,Hispanic,2022-08-10,Active,2025-01-13,Voluntary
14525,Joshua,Martinez,Compliance,Analyst,Female,Asian,2022-04-18,Active,2023-10-31,Involuntary
2526,Julie,Clark,Legal,Analyst,Male,Black,2016-01-20,Active,2024-08-30,Voluntary
9522,Haley,Ramsey,IT,Director,Male,Black,2018-12-20,Active,2023-08-31,Voluntary
22243,Mark,Simmons,Risk,Analyst,Female,Other,2018-10-05,Active,2025-07-03,Retirement
21261,Eric,Delacruz,Compliance,Analyst,Female,Hispanic,2018-08-28,Active,2023-02-12,Voluntary
1369,Lawrence,Mosley,Finance,Manager,Male,White,2024-07-17,Active,2023-05-13,Voluntary
9312,Bryan,Patterson,HR,Manager,Male,Black,2024-06-03,Active,2024-01-24,Retirement
8902,Brittany,Mack,Operations,Analyst,Female,Black,2016-03-18,Active,2025-07-16,Voluntary
13424,John,Mclaughlin,Legal,Analyst,Male,Other,2021-11-12,Active,2022-12-01,Voluntary
16080,Veronica,Hayes,Risk,VP,Female,Asian,2019-11-17,Active,2025-08-16,Voluntary
9566,Darius,Smith,Finance,Associate,Male,Hispanic,2023-07-14,Active,2023-04-20,Voluntary
9006,Crystal,Quinn,IT,Associate,Female,Other,2018-07-21,Active,2024-11-01,Voluntary
11629,Andrea,Price,Retail Banking,Associate,Male,Other,2016-08-11,Active,2022-10-22,Voluntary
6092,Christopher,Baldwin,Operations,Associate,Female,Hispanic,2020-01-29,Active,2025-03-09,Voluntary
23623,Heather,Jones,Risk,Associate,Male,Black,2022-05-27,Terminated,2023-05-13,Voluntary
17340,Deborah,Cole,HR,Manager,Female,Black,2018-12-20,Active,2024-10-28,Retirement
1827,Juan,Kaufman,Compliance,Associate,Female,Asian,2018-12-06,Active,2023-07-22,Retirement
4881,Matthew,Carter,Finance,Associate,Other,Other,2018-02-20,Active,2025-08-31,Involuntary
6196,Amy,Cunningham,IT,Associate,Female,Other,2022-08-10,Active,2022-10-23,Involuntary
1986,Molly,Medina,Compliance,Analyst,Female,Hispanic,2018-05-10,Active,2024-01-16,Involuntary
11022,John,Hoffman,Risk,Analyst,Male,Black,2016-01-16,Active,2023-06-28,Voluntary
2056,Kristen,Liu,HR,Manager,Male,Black,2016-10-11,Active,2024-11-19,Voluntary
4070,Timothy,Ramos,Operations,Analyst,Female,Asian,2019-05-27,Active,2023-06-07,Involuntary
20034,Melissa,Scott,Legal,Associate,Female,Other,2025-08-26,Active,2025-02-26,Involuntary
11204,Kimberly,Doyle,Retail Banking,Analyst,Female,Black,2018-02-13,Active,2022-10-31,Involuntary
2691,Eddie,Smith,Operations,Manager,Male,White,2020-04-24,Terminated,2024-04-04,Involuntary
13765,Nicholas,Ray,Risk,Manager,Female,Black,2025-01-20,Active,2025-08-08,Involuntary
4085,Tina,Brewer,Finance,Manager,Female,Other,2024-06-14,Active,2023-03-16,Voluntary
5315,Julie,Wallace,Risk,Associate,Female,Hispanic,2025-04-12,Active,2023-01-05,Voluntary
20056,Deborah,Durham,Operations,Analyst,Male,Other,2019-12-12,Active,2023-08-18,Voluntary
18556,John,Henderson,Finance,Associate,Female,Black,2019-06-08,Terminated,2023-08-03,Voluntary
10923,Mary,Oneill,Finance,Analyst,Male,White,2018-01-04,Terminated,2024-03-21,Involuntary
20902,Alice,Mercado,Operations,Associate,Male,Black,2020-03-29,Active,2025-05-07,Voluntary
17691,Brittany,Cabrera,IT,Director,Male,Hispanic,2016-07-07,Terminated,2024-07-08,Involuntary
13056,Ryan,Mahoney,Risk,Analyst,Male,Asian,2018-12-20,Active,2023-01-29,Retirement
21609,William,Martinez,Risk,Analyst,Female,Other,2021-07-27,Active,2024-04-14,Voluntary
18784,Aaron,Hicks,Risk,Analyst,Male,White,2017-02-13,Active,2024-11-04,Involuntary
12136,Kristi,Pena,Finance,Analyst,Male,Black,2016-08-21,Active,2023-07-07,Involuntary
21345,Brian,Davenport,Retail Banking,Analyst,Female,Hispanic,2018-12-14,Active,2024-12-04,Involuntary
16971,Denise,Lynn,Operations,Analyst,Female,Other,2024-10-31,Active,2023-11-29,Involuntary
4652,Christina,Perry,Operations,Analyst,Female,White,2021-08-05,Active,2024-09-12,Voluntary
18678,Sarah,Hancock,Compliance,Associate,Female,White,2021-11-15,Active,2024-06-16,Involuntary
1639,James,Walter,Finance,Associate,Male,Other,2018-09-07,Active,2025-03-13,Retirement
13165,Matthew,Salazar,Risk,Manager,Female,Other,2023-06-18,Active,2023-04-19,Involuntary
13050,James,Pierce,Retail Banking,Associate,Male,White,2023-07-01,Active,2025-06-30,Voluntary
2267,Richard,Garrett,Operations,Director,Female,Asian,2017-05-14,Active,2025-01-07,Voluntary
10569,Gary,Castillo,IT,Analyst,Male,Asian,2015-10-29,Terminated,2025-04-07,Voluntary
16333,Daniel,Mclaughlin,Risk,Associate,Female,Black,2019-04-04,Active,2024-04-15,Voluntary
20174,Alex,Porter,Finance,Analyst,Male,Hispanic,2018-07-28,Active,2024-07-27,Voluntary
19455,Morgan,Perry,Finance,Analyst,Female,Asian,2017-06-24,Active,2024-08-16,Voluntary
15899,Debra,Simmons,Retail Banking,Associate,Female,Other,2020-05-08,Active,2024-07-22,Voluntary
423,Mike,Fisher,Compliance,Analyst,Male,Hispanic,2025-06-18,Active,2024-10-18,Voluntary
3915,Sarah,Ray,Finance,Manager,Male,Asian,2017-11-19,Active,2024-08-29,Voluntary
3110,Tommy,Mckinney,IT,Analyst,Female,Asian,2019-06-19,Active,2024-07-24,Involuntary
9562,Lauren,Washington,Risk,Analyst,Female,Other,2019-04-16,Active,2023-06-12,Voluntary
19833,Nicholas,Herrera,Compliance,Associate,Female,Black,2020-06-24,Active,2023-12-27,Voluntary
22772,Stephanie,Jackson,Retail Banking,Analyst,Female,Black,2016-07-21,Active,2024-12-27,Retirement
21161,Melvin,Gray,Finance,Analyst,Female,Other,2018-10-24,Active,2023-05-17,Voluntary
21623,William,Solomon,IT,Analyst,Female,White,2017-03-14,Active,2023-09-12,Voluntary
10860,Jasmine,Cardenas,HR,Associate,Female,Asian,2018-11-17,Active,2024-09-03,Voluntary
9459,Cindy,Ingram,Risk,Associate,Male,Hispanic,2020-01-08,Active,2023-01-31,Involuntary
22760,Lisa,Wise,IT,Manager,Female,Hispanic,2023-01-13,Terminated,2025-09-12,Voluntary
17098,Gabriel,Archer,Retail Banking,Associate,Female,Black,2020-04-09,Active,2023-09-25,Voluntary
19904,Jason,Mcmahon,HR,Director,Other,Black,2022-08-24,Active,2024-02-13,Involuntary
15440,Brian,Myers,HR,Manager,Female,Hispanic,2015-10-24,Active,2023-12-22,Voluntary
5263,Jeffrey,Obrien,Legal,Manager,Male,Asian,2023-06-27,Active,2024-11-24,Voluntary
20119,Sandra,Burke,Finance,Associate,Female,Black,2024-04-15,Active,2023-07-21,Involuntary
648,Nicholas,Miller,Finance,Analyst,Male,Black,2020-06-06,Active,2024-12-03,Voluntary
18727,David,Adams,Legal,Associate,Female,Hispanic,2021-06-08,Active,2025-09-07,Voluntary
942,Paul,Smith,Retail Banking,Associate,Female,Black,2019-05-29,Active,2023-07-21,Voluntary
6012,James,Norton,Risk,VP,Female,Hispanic,2020-12-01,Active,2022-09-17,Involuntary
12279,Christopher,Calhoun,IT,Analyst,Other,Hispanic,2018-04-27,Active,2025-01-04,Voluntary
6088,Katherine,Thompson,Finance,Analyst,Female,White,2022-10-14,Active,2023-08-30,Retirement
5014,Jennifer,Flores,Retail Banking,Analyst,Other,Other,2022-07-17,Active,2024-12-29,Voluntary
7826,Ryan,Patterson,HR,Associate,Other,White,2025-08-11,Active,2023-07-01,Voluntary
20070,Mitchell,Wyatt,IT,Associate,Female,Asian,2024-01-07,Active,2022-09-21,Voluntary
11830,Cassandra,Hill,HR,Director,Female,Black,2022-02-04,Active,2022-12-03,Voluntary
3589,Amy,Gonzales,Retail Banking,Analyst,Female,Hispanic,2022-05-23,Active,2024-11-15,Involuntary
2322,Timothy,Arnold,IT,Analyst,Female,Other,2017-08-20,Active,2023-08-22,Voluntary
16364,Kristen,Watkins,HR,Analyst,Female,Black,2016-09-16,Active,2025-02-27,Voluntary
3830,Brian,Wright,Operations,Analyst,Male,Asian,2023-12-05,Active,2025-08-21,Voluntary
23441,John,Grimes,IT,Manager,Female,Hispanic,2018-11-20,Active,2023-09-21,Voluntary
12884,Katherine,Lopez,Legal,Analyst,Male,Other,2017-10-02,Active,2023-08-14,Involuntary
5377,Crystal,Hutchinson,Finance,Analyst,Male,White,2017-06-10,Terminated,2024-04-15,Retirement
16363,Joshua,Alexander,Finance,Director,Female,White,2024-02-10,Active,2023-04-03,Involuntary
15734,Stephanie,Colon,IT,Analyst,Male,Asian,2018-07-24,Active,2023-08-06,Voluntary
6559,Shawn,Anderson,Finance,Associate,Female,Other,2019-02-25,Active,2023-01-23,Voluntary
19286,Andrew,Hobbs,IT,Manager,Male,White,2019-02-14,Active,2023-02-02,Voluntary
13948,Brandon,Cook,Finance,Director,Male,White,2024-11-18,Active,2024-12-10,Voluntary
16366,Laura,Carey,Retail Banking,Associate,Female,Other,2024-05-13,Active,2022-11-16,Voluntary
18153,William,Weaver,Legal,Manager,Female,Other,2024-12-01,Active,2025-08-24,Involuntary
22267,Patricia,Campos,Compliance,Associate,Female,Hispanic,2018-04-29,Active,2023-07-18,Retirement
11142,Diane,Fisher,IT,Analyst,Female,Asian,2016-03-11,Active,2024-09-17,Voluntary
14410,Brooke,Mullins,HR,Associate,Female,Asian,2020-12-23,Active,2024-03-15,Voluntary
18808,Elizabeth,Gonzales,Risk,Analyst,Male,White,2020-02-27,Active,2024-07-29,Voluntary
3488,Rachel,Pineda,Risk,Analyst,Female,Asian,2016-05-06,Active,2025-03-10,Involuntary
11962,Nicole,Mitchell,Compliance,Analyst,Male,Other,2021-10-10,Active,2023-06-06,Voluntary
7178,Matthew,Cannon,Legal,Analyst,Male,Black,2019-07-03,Active,2024-06-27,Voluntary
23022,Lynn,Watts,Risk,Associate,Male,Asian,2022-09-14,Active,2024-06-30,Voluntary
14809,David,Dean,Retail Banking,Analyst,Male,White,2023-11-07,Active,2024-08-03,Voluntary
16215,Michelle,Ortiz,IT,Analyst,Male,Black,2017-08-18,Active,2023-06-06,Voluntary
11727,Jared,Roach,Risk,Analyst,Male,Hispanic,2017-05-13,Active,2022-10-07,Involuntary
23240,Samuel,Washington,Risk,Manager,Female,White,2022-03-11,Active,2024-10-11,Involuntary
18990,Michael,Beck,Compliance,Director,Male,Other,2021-03-27,Active,2025-08-06,Involuntary
16758,Amy,Butler,Risk,Associate,Male,Asian,2020-06-29,Active,2023-12-27,Involuntary
20655,Michelle,Tucker,Legal,Analyst,Female,Black,2021-10-18,Active,2023-08-14,Voluntary
17540,Lee,Molina,Risk,Associate,Male,White,2019-02-17,Active,2024-06-04,Voluntary
15753,John,Henry,IT,Manager,Female,White,2016-08-04,Active,2023-07-08,Involuntary
10060,Savannah,Jones,HR,Associate,Male,Black,2021-05-30,Active,2023-03-27,Voluntary
15862,James,Dunn,Operations,Manager,Female,White,2019-12-21,Active,2022-10-19,Voluntary
14616,Joseph,Combs,IT,Associate,Female,Asian,2023-12-22,Active,2024-02-12,Voluntary
20606,Barry,Burgess,Compliance,Associate,Female,Black,2024-09-15,Active,2023-01-20,Voluntary
14183,Richard,Berger,Operations,Manager,Female,Other,2020-11-12,Active,2024-09-09,Involuntary
7209,Robert,Romero,Operations,Associate,Male,Other,2025-03-10,Active,2024-11-10,Retirement
6763,Rachel,Lee,Operations,Associate,Female,Other,2024-07-17,Active,2024-07-17,Voluntary
18394,Mark,Waters,Compliance,Associate,Male,Hispanic,2016-05-06,Active,2024-08-30,Involuntary
23394,Michael,Wang,HR,Analyst,Female,Asian,2024-09-21,Active,2024-09-21,Voluntary
11211,Courtney,Ferguson,Retail Banking,Analyst,Female,Asian,2021-08-08,Active,2024-01-27,Involuntary
15344,Donna,Harrison,Risk,Director,Female,White,2021-03-22,Active,2023-12-20,Voluntary
10290,Daniel,Gonzales,Risk,Analyst,Male,Asian,2017-04-22,Active,2024-06-27,Retirement
6618,Kelly,Holmes,Operations,Director,Male,Other,2017-06-26,Active,2023-03-28,Voluntary
21971,Allison,Barker,Legal,Associate,Male,White,2023-08-13,Active,2024-07-26,Involuntary
7113,Steve,Reed,Legal,Associate,Female,White,2017-01-13,Active,2024-11-28,Voluntary
14929,Jeanne,Mathews,Legal,Analyst,Female,Asian,2023-04-18,Active,2025-06-11,Voluntary
12861,Tyler,Jimenez,Compliance,Analyst,Male,Black,2025-05-11,Active,2023-04-14,Voluntary
16487,Lindsay,Scott,Retail Banking,Analyst,Male,Hispanic,2018-01-05,Active,2024-08-02,Retirement
17040,Daniel,Schmitt,Retail Banking,Associate,Female,Asian,2016-06-24,Active,2024-12-11,Voluntary
13142,Kevin,Young,Risk,Associate,Male,Black,2018-10-12,Terminated,2025-04-09,Voluntary
18677,Angela,Hill,IT,VP,Female,Black,2016-06-27,Active,2023-11-01,Voluntary
4302,Jenny,Lane,Compliance,Associate,Female,White,2021-10-26,Active,2022-11-22,Involuntary
23823,Kimberly,Pratt,Retail Banking,Analyst,Male,White,2017-02-24,Active,2024-05-13,Voluntary
